Email,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,Searches
bsp2eenu@gmail.com,8,9,13,6,13,4,12,4,5,5,7,6,16,18,9,"P14,P13,P03,P05,P07,P02"
kcdpnyh7@outlook.com,0,6,6,18,3,18,14,4,9,17,10,13,12,8,3,"P04,P06,P10,P07,P12,P13"
ukdp1t7d@outlook.com,5,19,15,6,20,0,1,16,2,17,0,7,17,6,9,"P02,P02,P10,P13,P08,P03"
5tp7b2zi@gmail.com,18,12,6,14,8,1,18,4,4,7,1,10,4,2,0,"P01,P07,P04,P08,P12,P05"
0e0lw9z1@connect.np.edu.sg,7,8,1,12,2,14,19,4,9,13,17,13,20,17,18,"P13,P07,P15,P11,P14,P06"
al62rlk3@gmail.com,14,17,2,8,5,16,16,17,8,8,13,15,12,4,16,"P02,P08,P06,P07,P15,P12"
u3yemvi6@outlook.com,14,8,8,15,11,4,18,15,11,20,19,18,5,20,2,"P10,P14,P11,P07,P12,P04"
6l8c5e07@connect.np.edu.sg,3,2,12,13,3,9,19,6,9,14,7,19,18,19,4,"P07,P12,P14,P13,P10,P04"
dfy6stfw@gmail.com,9,19,10,14,10,0,7,15,9,0,8,19,19,8,18,"P02,P12,P13,P15,P08,P04"
wjby3xqe@outlook.com,15,0,5,20,0,4,7,8,0,19,8,10,13,5,12,"P04,P10,P01,P13,P15,P12"
ywws1cem@outlook.com,7,11,15,13,18,8,7,7,19,17,15,4,6,0,8,"P09,P05,P10,P03,P11,P04"
657t6plm@connect.np.edu.sg,20,11,1,15,17,1,14,7,20,14,4,12,7,19,8,"P01,P09,P14,P05,P04,P07"
qwvv34mm@outlook.com,12,12,16,13,8,2,11,8,18,15,9,15,13,18,0,"P09,P14,P03,P10,P12,P04"
g8skhg1o@yahoo.com,14,7,19,5,7,19,7,3,1,7,17,20,3,6,4,"P12,P12,P06,P11,P01,P02"
zp0haw85@outlook.com,0,11,6,18,7,8,12,6,7,6,1,4,0,6,13,"P04,P15,P07,P02,P06,P05"
snwifo52@outlook.com,1,3,17,15,4,4,7,7,11,18,11,18,4,15,13,"P10,P12,P03,P04,P14,P15"
aim7xprc@connect.np.edu.sg,2,7,5,8,12,20,15,10,20,15,6,13,2,10,16,"P06,P09,P13,P07,P10,P12"
mub30wvl@connect.np.edu.sg,5,7,14,16,9,6,5,13,2,4,6,19,6,17,11,"P12,P14,P04,P03,P08,P15"
9k77mwq2@connect.np.edu.sg,8,18,19,10,17,5,0,17,11,10,4,5,0,6,7,"P03,P02,P05,P08,P09,P04"
itvw5blx@yahoo.com,2,0,19,7,12,7,4,7,17,9,8,3,12,2,11,"P03,P09,P05,P13,P15,P10"
3875bboe@outlook.com,6,17,4,10,6,6,19,20,17,19,13,9,16,8,12,"P08,P07,P10,P02,P09,P13"
l2feewqz@gmail.com,19,3,12,15,6,11,16,18,1,11,1,16,3,18,5,"P01,P08,P14,P07,P12,P04"
jo7fg91c@gmail.com,5,18,18,4,17,12,2,13,5,6,0,4,8,20,20,"P14,P15,P02,P03,P05,P08"
cv0ydujw@outlook.com,2,1,8,9,6,20,17,10,13,10,8,1,4,4,6,"P06,P07,P09,P08,P10,P04"
gj6cc4d8@gmail.com,16,9,17,10,12,3,9,18,0,5,20,20,18,4,3,"P11,P12,P08,P13,P03,P01"
2tiyr8uy@yahoo.com,20,3,8,5,17,13,0,2,14,1,9,14,14,4,0,"P01,P05,P09,P12,P13,P06"
4m30howr@connect.np.edu.sg,4,8,6,4,16,12,14,9,0,4,20,10,18,14,2,"P11,P13,P05,P07,P14,P06"
gr4edqea@connect.np.edu.sg,20,2,12,11,8,3,8,8,5,16,0,15,11,10,20,"P01,P13,P10,P12,P03,P04"
vsw4kygw@connect.np.edu.sg,0,4,8,9,15,13,17,0,14,6,4,15,15,6,19,"P15,P07,P05,P12,P13,P09"
1npdu4a6@connect.np.edu.sg,4,20,1,7,4,15,4,16,2,4,8,0,1,18,2,"P02,P14,P08,P06,P11,P04"
mnrp5noy@connect.np.edu.sg,17,7,1,17,3,17,7,5,2,3,12,6,17,19,8,"P14,P01,P04,P06,P13,P11"
lty6eyg7@outlook.com,11,7,13,4,11,20,2,7,6,11,6,12,8,9,17,"P06,P15,P03,P12,P01,P05"
ur8e1jmz@yahoo.com,6,6,9,1,3,15,16,11,9,7,12,15,12,14,17,"P04,P07,P06,P12,P14,P11"
8rp6layl@outlook.com,0,12,0,13,1,19,11,6,13,19,18,1,0,20,19,"P08,P06,P10,P15,P11,P04"
gw7bcc3h@outlook.com,5,11,19,2,1,18,8,10,13,15,5,3,17,16,0,"P03,P06,P13,P14,P10,P09"
bo5ponww@gmail.com,20,2,18,14,1,12,3,7,3,8,3,5,7,7,13,"P01,P03,P04,P15,P06,P14"
4afvx5lg@yahoo.com,6,11,15,13,8,11,17,15,12,10,5,17,16,17,5,"P07,P12,P14,P13,P03,P08"
qvu90s1f@outlook.com,17,17,20,8,15,0,16,4,9,3,7,9,0,10,15,"P03,P01,P02,P07,P05,P15"
so05ufko@gmail.com,18,20,7,0,12,16,17,14,4,16,10,1,2,20,4,"P02,P14,P05,P07,P06,P10"
i86ippqf@gmail.com,5,7,5,4,8,17,17,13,18,4,9,11,0,2,17,"P09,P01,P07,P15,P08,P12"
ppdnqkzw@gmail.com,14,20,7,2,20,17,3,13,11,2,18,3,0,3,14,"P02,P05,P11,P06,P01,P15"
kje38e7c@connect.np.edu.sg,15,18,9,16,5,20,2,20,17,14,4,19,2,0,7,"P06,P08,P12,P02,P09,P04"
rf1zwjz1@gmail.com,7,2,1,18,7,1,10,2,19,4,16,8,18,5,5,"P09,P04,P13,P11,P07,P06"
dcvm84tf@connect.np.edu.sg,1,0,20,15,11,18,13,19,8,1,7,6,15,10,4,"P03,P08,P06,P04,P13,P07"
glewx4su@yahoo.com,5,15,12,10,5,9,17,8,3,6,14,1,10,8,9,"P07,P02,P11,P03,P04,P10"
zm729ovw@gmail.com,15,13,1,17,5,8,18,16,4,5,12,8,5,11,7,"P07,P04,P08,P01,P02,P11"
81xarh47@connect.np.edu.sg,5,4,1,7,3,0,13,16,0,19,2,10,10,2,14,"P10,P08,P15,P07,P12,P13"
8ej6jwlu@yahoo.com,0,1,17,5,15,12,1,7,18,14,14,17,20,3,16,"P13,P09,P03,P12,P15,P05"
ws7oofgc@gmail.com,12,13,16,15,0,12,18,12,19,2,20,5,0,20,14,"P11,P14,P09,P07,P03,P04"
tzxx4vx4@connect.np.edu.sg,15,10,13,12,12,9,5,19,12,12,3,4,18,5,13,"P08,P13,P01,P03,P15,P04"
33wmiy4g@outlook.com,19,11,20,3,19,3,9,19,12,15,5,8,4,20,8,"P03,P14,P01,P05,P08,P10"
qrtgdyqt@outlook.com,7,20,4,12,0,15,9,11,8,15,19,19,6,1,17,"P02,P11,P12,P15,P06,P10"
us8s3xjs@connect.np.edu.sg,1,19,7,8,11,14,18,6,5,5,12,16,4,10,10,"P02,P07,P12,P06,P11,P05"
hbd0g6el@gmail.com,18,5,1,16,1,10,8,14,0,2,17,20,16,14,6,"P12,P01,P11,P04,P13,P08"
8099s39s@outlook.com,1,13,11,0,17,19,17,14,0,12,4,3,6,15,9,"P06,P05,P07,P14,P08,P08"
875o9pmk@outlook.com,3,7,18,3,12,6,4,12,1,19,1,18,2,4,14,"P10,P03,P12,P15,P05,P08"
ajt4llh4@yahoo.com,8,2,2,10,14,0,14,6,1,20,18,16,20,19,16,"P10,P13,P14,P11,P12,P15"
dxo1a2p2@gmail.com,2,5,15,10,1,14,3,5,18,8,16,14,10,4,15,"P09,P11,P03,P15,P06,P07"
rg2st99c@gmail.com,12,7,11,3,4,4,19,16,19,18,8,7,3,4,7,"P07,P09,P10,P08,P01,P03"
z1jby8ij@outlook.com,5,4,10,12,18,8,12,17,9,16,19,16,15,3,16,"P11,P05,P08,P10,P12,P15"
nqdgqt7r@yahoo.com,7,3,8,20,14,10,12,2,0,8,18,14,6,8,9,"P04,P11,P05,P12,P07,P06"
skrriodc@gmail.com,1,13,2,3,6,17,18,1,0,8,5,3,4,8,16,"P07,P06,P15,P02,P10,P14"
4trg1yjh@connect.np.edu.sg,5,20,3,2,17,20,20,12,16,6,6,8,3,9,16,"P02,P06,P07,P05,P09,P15"
ldgl7u0i@connect.np.edu.sg,20,4,5,3,12,20,13,10,1,7,19,5,2,20,12,"P01,P06,P14,P11,P07,P05"
5uaj4yuy@outlook.com,7,12,7,15,12,7,11,9,19,6,14,3,10,20,8,"P14,P09,P04,P11,P02,P05"
vh1jvdth@yahoo.com,8,6,1,7,4,18,15,9,14,8,11,1,14,6,1,"P06,P07,P09,P13,P11,P08"
hr1oy65a@outlook.com,7,5,14,9,17,0,12,10,3,13,7,18,8,1,0,"P12,P05,P03,P10,P07,P08"
31zqbo0f@yahoo.com,5,17,15,10,20,2,20,5,0,10,17,11,20,7,16,"P05,P07,P05,P02,P11,P15"
kefnzjxv@outlook.com,7,20,7,13,19,13,5,6,11,19,13,16,5,17,4,"P02,P05,P10,P14,P12,P04"
30h0ee4x@connect.np.edu.sg,0,9,2,20,12,15,18,12,10,4,6,2,8,13,19,"P04,P15,P07,P06,P14,P05"
8du8w7d8@outlook.com,20,20,0,5,9,7,20,6,15,13,10,1,4,9,1,"P01,P02,P07,P09,P14,P11"
o8tw1gdu@gmail.com,11,3,0,18,17,20,0,12,5,1,11,2,20,9,2,"P06,P13,P04,P05,P08,P01"
kin6vi16@outlook.com,11,16,3,1,6,11,18,5,2,18,2,5,6,1,18,"P07,P10,P15,P02,P01,P06"
g8rwxq8j@yahoo.com,8,11,7,8,14,2,16,14,4,8,20,13,9,9,10,"P11,P07,P05,P08,P12,P02"
e9x6ixqa@yahoo.com,17,8,6,8,8,17,15,10,11,20,17,4,6,0,18,"P10,P15,P01,P06,P11,P07"
y0j8y0vj@gmail.com,1,15,19,17,1,0,13,0,19,14,15,5,9,19,16,"P03,P09,P14,P04,P15,P02"
0o03fcqg@outlook.com,19,5,19,6,16,14,0,0,18,2,16,7,14,5,5,"P01,P03,P09,P05,P11,P06"
67bldkie@outlook.com,12,15,13,9,11,0,20,5,19,1,8,12,14,17,5,"P07,P09,P14,P11,P13,P03"
j13zekph@outlook.com,13,4,11,0,5,19,13,16,0,11,17,15,16,19,19,"P06,P14,P15,P11,P08,P13"
svm3wcln@outlook.com,9,3,9,19,6,12,1,9,9,4,17,10,17,14,17,"P04,P11,P13,P15,P14,P06"
3qqr1474@yahoo.com,8,20,4,9,17,12,18,16,14,19,11,8,3,14,2,"P02,P10,P07,P05,P08,P09"
wcto2ikc@outlook.com,18,11,8,19,13,18,10,6,11,10,20,20,14,20,13,"P11,P12,P14,P04,P01,P06"
jm8yyjel@connect.np.edu.sg,13,1,0,6,3,14,7,13,7,16,18,14,5,2,1,"P11,P10,P06,P12,P01,P08"
7tgobwan@outlook.com,7,18,7,11,11,10,15,20,8,6,6,9,15,1,2,"P08,P02,P07,P13,P04,P05"
ihqbgeww@outlook.com,7,10,10,12,6,13,2,19,7,0,3,20,12,7,11,"P12,P08,P06,P04,P13,P15"
9i1ndka5@connect.np.edu.sg,6,12,14,15,10,11,5,6,10,11,15,3,12,2,0,"P04,P11,P03,P02,P13,P06"
aahvnlxi@gmail.com,10,8,18,17,0,20,15,8,2,6,19,13,10,5,4,"P06,P11,P03,P04,P07,P12"
u4f0bleo@connect.np.edu.sg,9,18,17,4,16,15,1,11,11,0,15,1,3,9,19,"P15,P02,P03,P05,P06,P11"
a603kfq2@gmail.com,17,12,4,8,4,9,5,11,14,20,13,14,8,6,20,"P10,P15,P01,P09,P12,P11"
mrrplh4p@yahoo.com,9,15,20,4,9,8,14,13,19,7,0,20,7,17,15,"P03,P12,P09,P14,P02,P15"
rozedoeg@gmail.com,10,17,7,0,5,20,9,18,3,5,18,5,2,5,8,"P06,P08,P11,P15,P01,P07"
zz3z9yd7@yahoo.com,3,5,8,7,0,9,15,4,16,16,2,12,2,10,11,"P09,P10,P07,P12,P15,P14"
3m39r9u3@connect.np.edu.sg,14,3,5,0,6,20,7,18,12,16,3,7,9,17,9,"P06,P08,P14,P10,P01,P09"
x9rvr2os@gmail.com,10,17,10,3,9,19,10,11,13,1,10,9,16,5,7,"P06,P02,P13,P09,P08,P01"
zksqiue7@connect.np.edu.sg,15,20,20,13,5,16,18,9,15,16,15,11,4,20,3,"P02,P12,P14,P07,P06,P10"
zafeh1b2@yahoo.com,20,4,8,9,2,10,18,14,12,3,16,7,13,16,19,"P01,P15,P07,P11,P14,P08"
q653b73l@gmail.com,14,12,10,19,12,17,16,7,4,20,5,7,20,18,5,"P10,P13,P04,P14,P06,P07"
j2vmg9qm@connect.np.edu.sg,0,8,15,20,10,11,19,13,2,4,4,15,15,20,1,"P04,P14,P07,P03,P12,P13"
1bigbhn0@gmail.com,2,12,14,15,7,4,2,19,20,19,10,20,4,1,15,"P09,P12,P08,P10,P04,P15"
qnx6nvfz@yahoo.com,17,15,9,0,15,18,0,16,17,14,12,19,15,13,18,"P12,P06,P15,P01,P09,P08"
7j3266vx@outlook.com,12,3,7,19,1,6,2,18,15,8,1,8,20,0,3,"P13,P04,P08,P09,P01,P10"
kc9jiwc9@connect.np.edu.sg,4,3,13,10,6,5,12,8,7,11,9,14,4,16,7,"P14,P12,P03,P07,P10,P04"
hfhrer3n@outlook.com,16,17,16,0,1,17,16,20,18,9,12,2,2,16,19,"P08,P15,P09,P02,P06,P01"
2842i25r@connect.np.edu.sg,18,2,20,15,1,0,14,4,3,2,5,14,18,6,6,"P03,P01,P13,P04,P07,P12"
e4bfx7ny@connect.np.edu.sg,13,10,2,20,12,6,15,11,15,10,15,18,5,9,14,"P04,P12,P07,P09,P11,P15"
1tvyak9m@gmail.com,10,5,13,9,16,2,18,2,18,3,9,17,1,13,11,"P07,P09,P12,P05,P03,P14"
tq3kd61x@yahoo.com,3,20,11,5,16,10,6,9,5,19,5,16,14,9,18,"P02,P10,P15,P05,P12,P13"
9ob2b7rp@gmail.com,20,1,20,20,10,5,8,19,0,2,9,17,10,18,10,"P01,P03,P04,P08,P14,P12"
x2repd43@gmail.com,3,20,0,1,16,16,7,14,14,7,4,18,17,17,14,"P02,P12,P13,P14,P05,P06"
x789npp0@outlook.com,20,14,20,15,7,7,10,16,17,11,3,2,1,3,19,"P01,P03,P15,P09,P08,P04"
1tmhv7yp@yahoo.com,0,1,3,8,1,4,5,17,4,18,10,9,14,10,9,"P10,P08,P13,P11,P14,P12"
veomn3iy@gmail.com,20,9,4,7,18,2,17,0,18,17,5,0,8,16,9,"P01,P05,P09,P07,P10,P14"
vgjj1cqc@connect.np.edu.sg,1,1,6,6,1,3,10,17,5,8,3,16,14,18,0,"P14,P08,P12,P13,P07,P11"
zfsd9rha@yahoo.com,7,14,1,6,2,3,2,14,18,3,4,12,8,15,19,"P15,P09,P14,P02,P08,P12"
5htqgvow@yahoo.com,13,13,11,18,4,0,5,1,8,15,0,18,15,9,16,"P04,P12,P15,P10,P13,P01"
dllwpm25@outlook.com,20,12,1,15,17,0,16,6,10,18,20,10,6,14,8,"P01,P11,P10,P05,P07,P04"
k646wn78@gmail.com,1,5,11,9,15,4,11,6,9,3,17,18,19,12,18,"P13,P12,P15,P11,P05,P14"
hdh521vf@outlook.com,18,10,17,8,4,16,5,4,18,7,8,1,11,14,16,"P01,P09,P03,P06,P15,P14"
qrun0fjx@connect.np.edu.sg,15,17,20,3,1,10,19,20,12,19,13,17,12,18,17,"P09,P08,P07,P10,P14,P02"
j72pstol@gmail.com,4,15,1,17,0,7,4,3,12,16,14,17,20,19,16,"P13,P14,P04,P12,P10,P15"
ycyjjx6n@yahoo.com,0,1,12,14,12,15,5,2,13,1,3,3,19,17,12,"P13,P14,P06,P04,P09,P03"
2pargilp@gmail.com,12,20,11,11,3,15,20,7,17,17,20,1,12,11,2,"P02,P07,P11,P09,P10,P06"
o1d9ahyz@gmail.com,5,17,3,13,14,0,8,7,16,20,13,6,1,4,17,"P10,P02,P14,P09,P05,P04"
fx8lonkm@yahoo.com,8,2,1,7,15,1,4,4,2,7,16,1,10,9,8,"P11,P05,P13,P14,P01,P15"
phtt17dr@gmail.com,17,8,1,1,19,14,6,9,5,2,11,3,12,0,12,"P05,P01,P06,P13,P15,P11"
nk3u0a0q@outlook.com,8,16,2,1,18,1,10,20,9,10,19,15,1,2,14,"P08,P11,P05,P02,P12,P15"
mb1w54i3@connect.np.edu.sg,3,1,15,13,6,4,17,7,18,9,10,8,8,19,17,"P14,P09,P07,P15,P06,P04"
hyfc6ojb@gmail.com,1,3,12,0,15,9,19,18,8,1,12,8,6,20,12,"P04,P07,P08,P05,P03,P11"
4l15t6dl@connect.np.edu.sg,10,20,0,15,16,3,2,20,15,19,8,10,0,2,13,"P02,P08,P10,P05,P04,P09"
czpedyhr@outlook.com,4,17,17,6,1,20,19,15,9,18,10,6,4,9,3,"P06,P07,P10,P02,P03,P08"
6ckzt71n@connect.np.edu.sg,5,8,12,15,15,14,13,0,7,12,12,10,5,19,8,"P14,P04,P05,P14,P07,P03"
6jszwqen@yahoo.com,17,14,17,11,3,3,17,11,1,0,18,7,10,4,20,"P15,P11,P01,P03,P07,P02"
pyob1bnj@outlook.com,7,15,1,16,18,1,4,17,17,3,13,0,3,4,4,"P05,P08,P09,P04,P02,P11"
utn4c1q5@connect.np.edu.sg,15,14,9,4,7,20,13,8,17,12,12,15,0,3,12,"P06,P09,P01,P12,P02,P07"
awpj6jva@yahoo.com,18,17,3,18,1,17,6,8,2,0,2,14,4,12,20,"P15,P01,P04,P02,P06,P12"
kjhhz1kr@yahoo.com,13,3,17,9,4,17,18,16,9,20,7,20,8,3,8,"P10,P12,P07,P10,P06,P08"
txy7nydl@gmail.com,12,5,1,18,0,8,2,16,19,13,12,15,6,19,14,"P09,P14,P04,P08,P12,P15"
xq8do4gd@gmail.com,12,20,3,2,9,3,10,9,17,9,8,1,15,0,15,"P02,P09,P13,P15,P01,P07"
jcn29j8f@outlook.com,3,16,8,5,9,12,1,19,6,1,17,9,3,5,2,"P08,P11,P02,P06,P05,P12"
q40lkgdb@connect.np.edu.sg,8,18,7,17,4,3,19,5,7,1,19,14,17,11,16,"P07,P11,P02,P04,P13,P15"
10nnepqi@gmail.com,3,10,10,1,11,0,14,3,12,0,6,19,10,7,11,"P12,P07,P09,P05,P15,P02"
s6kniect@yahoo.com,5,7,17,20,9,16,4,4,20,16,0,14,5,18,17,"P04,P09,P14,P03,P15,P06"
phbnmtk1@outlook.com,0,12,10,19,10,4,14,17,3,9,4,11,10,1,9,"P04,P08,P07,P02,P12,P03"
lumbhz4v@outlook.com,12,15,1,15,20,11,17,6,13,2,19,0,1,16,1,"P05,P11,P07,P14,P02,P04"
n45vgh1u@outlook.com,16,1,0,6,9,4,0,6,20,13,20,19,4,11,9,"P09,P11,P12,P01,P10,P14"
hxdj5ps6@connect.np.edu.sg,0,10,8,15,17,14,8,16,0,12,19,8,18,1,16,"P11,P13,P05,P08,P15,P04"
8xzb8hgi@yahoo.com,9,16,9,0,13,17,10,11,4,16,16,16,2,11,4,"P06,P02,P10,P11,P12,P05"
62ub8fte@outlook.com,1,1,14,3,2,5,9,8,3,12,18,10,20,4,4,"P13,P11,P03,P10,P12,P07"
8gdbv185@gmail.com,18,5,1,5,6,14,7,10,17,4,18,11,0,8,10,"P01,P11,P09,P06,P12,P15"
awcvnecg@outlook.com,20,18,10,20,4,15,7,16,16,2,3,4,14,17,10,"P01,P04,P07,P14,P08,P09"
f0njwuxu@outlook.com,7,6,13,13,16,17,0,1,18,5,3,15,17,8,7,"P09,P06,P13,P05,P12,P03"
l6adgdjb@yahoo.com,20,12,9,6,15,12,12,13,4,11,12,5,1,13,8,"P14,P05,P08,P14,P02,P06"
ewa7heth@outlook.com,12,17,18,1,18,16,9,3,9,6,13,18,20,0,0,"P13,P03,P05,P12,P02,P06"
fcf1wdgy@gmail.com,9,5,0,6,3,17,19,11,13,13,9,8,8,12,0,"P07,P06,P09,P10,P08,P08"
fg5kmrm4@gmail.com,5,0,0,0,14,17,4,13,0,13,0,18,1,14,20,"P15,P12,P06,P05,P14,P08"
h2djobr3@gmail.com,16,4,9,11,1,0,1,10,14,1,12,19,8,16,12,"P12,P01,P14,P09,P11,P15"
ewx931gb@outlook.com,0,4,15,19,15,15,12,20,20,2,13,19,0,17,3,"P10,P09,P04,P12,P14,P03"
3vbj2rvl@yahoo.com,8,1,10,1,3,12,15,2,19,17,7,9,10,9,5,"P09,P10,P07,P06,P03,P13"
bkggau1a@connect.np.edu.sg,13,19,8,7,18,11,2,15,11,20,13,1,2,18,5,"P10,P02,P05,P14,P08,P01"
44y1ad1t@gmail.com,4,6,10,7,5,13,10,14,16,16,7,17,12,7,8,"P12,P09,P10,P08,P06,P13"
5v6r0j46@outlook.com,16,5,14,12,7,14,6,16,6,9,9,16,8,6,7,"P01,P08,P12,P03,P06,P04"
ymal8f6i@connect.np.edu.sg,7,11,1,4,3,17,0,4,16,19,15,11,19,9,6,"P10,P13,P06,P09,P11,P02"
5p9ryafn@gmail.com,20,0,2,7,19,12,4,20,15,13,4,5,15,5,17,"P01,P08,P05,P15,P09,P13"
eywzs3ct@outlook.com,5,12,16,4,13,13,15,18,19,9,5,0,0,3,14,"P09,P08,P03,P07,P15,P05"
x03qzk6c@gmail.com,0,10,13,6,19,17,9,20,11,19,14,3,3,14,15,"P08,P05,P10,P06,P15,P11"
saw1selj@gmail.com,19,11,9,17,17,1,13,5,14,6,14,16,20,8,19,"P13,P01,P15,P04,P05,P12"
bfg8g6ml@yahoo.com,6,1,19,16,4,19,3,15,20,17,14,19,3,10,1,"P09,P03,P06,P12,P10,P04"
mxff5a4i@connect.np.edu.sg,4,18,10,4,6,17,2,13,2,19,0,15,15,12,8,"P10,P02,P06,P12,P13,P08"
3kqn3nmp@outlook.com,7,15,2,14,15,7,18,10,3,6,6,6,0,6,3,"P07,P02,P05,P04,P08,P01"
kdlwfz6s@outlook.com,19,12,0,16,7,20,10,1,18,9,12,11,16,12,2,"P06,P01,P09,P04,P13,P02"
gphay41v@outlook.com,2,18,6,4,7,12,9,10,12,11,8,6,19,2,2,"P13,P02,P06,P09,P10,P01"
hvatpzrk@gmail.com,11,20,5,9,3,6,10,20,14,17,6,1,8,0,10,"P02,P08,P10,P09,P01,P07"
nn5kxwzl@yahoo.com,11,19,12,19,16,13,7,4,3,5,11,14,13,20,18,"P14,P02,P04,P15,P05,P12"
ghol242m@connect.np.edu.sg,19,13,5,8,7,9,5,15,7,3,20,12,16,3,7,"P11,P01,P13,P08,P10,P12"
pcenpdsd@connect.np.edu.sg,8,5,14,13,8,20,0,19,18,20,0,5,6,15,9,"P06,P10,P08,P09,P14,P03"
xybuqgm8@connect.np.edu.sg,17,18,12,2,18,20,13,2,4,0,3,1,3,18,2,"P06,P02,P05,P14,P01,P04"
5vy2im89@gmail.com,9,0,1,13,18,8,19,2,3,6,5,4,6,20,1,"P14,P07,P05,P04,P01,P07"
lk4am4mb@yahoo.com,13,5,11,18,17,13,16,9,12,13,12,17,13,18,1,"P04,P14,P05,P12,P07,P01"
hvs8x16n@outlook.com,11,17,9,20,20,3,12,20,15,16,14,7,7,1,16,"P04,P05,P08,P02,P10,P15"
qcejumk1@yahoo.com,15,13,20,13,15,5,14,13,12,14,12,12,13,6,19,"P03,P15,P01,P05,P07,P10"
6bkjsgof@gmail.com,17,0,16,20,20,12,7,19,2,8,18,17,18,14,0,"P04,P05,P08,P11,P13,P01"
evmpbqvq@connect.np.edu.sg,13,13,6,19,12,12,8,3,8,9,13,10,4,18,7,"P04,P14,P01,P02,P11,P05"
t7uljcta@yahoo.com,18,7,1,16,18,19,11,3,10,13,2,11,19,17,3,"P06,P13,P01,P05,P14,P04"
r0rduv91@outlook.com,3,15,17,12,10,13,14,6,8,9,4,0,13,6,1,"P03,P02,P07,P06,P13,P04"
mjja1i6w@gmail.com,3,11,20,6,11,15,8,9,1,8,14,2,5,17,17,"P03,P14,P15,P06,P11,P02"
m6q89xr0@outlook.com,19,19,6,3,4,10,8,5,2,19,14,2,6,15,18,"P01,P06,P10,P15,P14,P11"
22uyln2s@outlook.com,1,19,14,17,20,16,0,10,0,13,16,10,6,5,1,"P05,P02,P04,P06,P11,P03"
zlskh0i5@connect.np.edu.sg,11,4,15,17,6,20,3,15,11,3,10,19,7,9,18,"P06,P12,P15,P04,P03,P08"
4530dw0n@connect.np.edu.sg,9,7,12,10,0,19,9,17,18,8,12,7,11,0,3,"P06,P09,P08,P03,P11,P11"
xczqzmnr@connect.np.edu.sg,0,19,4,10,6,13,11,15,19,12,17,19,14,7,4,"P02,P09,P12,P11,P08,P13"
eophisnx@gmail.com,17,1,20,11,9,14,11,14,5,3,18,0,5,15,1,"P03,P11,P01,P14,P06,P08"
17rl4wej@gmail.com,18,13,9,3,10,12,5,15,11,15,10,16,10,7,8,"P01,P12,P08,P10,P02,P06"
v6m9m5dl@gmail.com,18,9,0,19,15,6,3,0,18,11,8,20,20,1,13,"P12,P13,P04,P01,P09,P05"
rhu9ygv6@connect.np.edu.sg,0,10,1,11,17,8,18,3,20,6,9,6,19,9,1,"P05,P13,P07,P05,P04,P02"
m4u0p0c8@connect.np.edu.sg,10,17,8,6,12,5,2,19,18,4,17,2,19,4,17,"P08,P13,P07,P02,P11,P15"
igcgffsn@yahoo.com,10,1,20,3,13,4,12,16,17,9,20,13,5,11,6,"P03,P11,P09,P08,P05,P12"
ihdd7q0b@connect.np.edu.sg,18,4,2,10,19,4,5,7,15,0,17,1,12,6,12,"P05,P01,P11,P09,P13,P15"
qu5l9b80@gmail.com,5,6,16,17,17,10,16,8,14,15,3,8,10,5,19,"P15,P04,P05,P03,P07,P10"
sajhaha8@outlook.com,4,6,14,9,2,9,2,20,6,15,9,3,11,4,10,"P08,P10,P03,P13,P15,P04"
aahp6zph@connect.np.edu.sg,0,0,12,17,12,16,13,15,5,1,13,14,13,3,15,"P04,P06,P08,P15,P12,P07"
9i3kvygo@yahoo.com,3,0,10,10,6,17,2,18,1,17,11,7,12,1,17,"P08,P06,P10,P15,P13,P11"
isw5n8zz@gmail.com,4,3,13,13,12,9,12,17,10,6,0,3,10,18,20,"P15,P14,P08,P03,P04,P05"
w74gkx3n@gmail.com,10,4,14,19,20,20,4,15,9,1,20,19,9,4,18,"P05,P06,P11,P04,P12,P15"
od0jiyo7@connect.np.edu.sg,4,15,16,10,14,2,18,20,10,18,18,5,3,8,14,"P08,P07,P10,P11,P03,P02"
8jh15yy4@gmail.com,10,7,13,5,8,8,2,14,13,15,0,13,1,3,17,"P15,P10,P08,P11,P09,P12"
r2ttpiqm@yahoo.com,1,0,19,12,4,15,4,0,9,6,10,12,13,18,14,"P03,P14,P06,P15,P13,P04"
z0btuuzm@gmail.com,11,5,17,14,20,1,6,12,13,5,2,17,7,18,1,"P05,P14,P03,P12,P04,P09"
nx0sz2mu@yahoo.com,20,17,14,3,5,10,16,17,9,17,10,6,6,20,13,"P01,P14,P02,P08,P10,P07"
41ox0uj5@outlook.com,19,19,7,3,3,10,10,8,3,12,15,14,1,14,18,"P08,P02,P15,P11,P12,P14"
12tkfqgq@gmail.com,5,16,7,8,15,17,1,9,8,7,13,1,13,15,17,"P06,P15,P02,P05,P14,P11"
eehyfblt@yahoo.com,7,9,5,18,17,12,2,11,14,20,7,3,19,14,8,"P10,P13,P04,P05,P09,P14"
rux93vpx@connect.np.edu.sg,7,17,5,10,18,5,0,8,2,13,13,11,9,18,1,"P05,P14,P02,P10,P11,P12"
xhuqg3gh@outlook.com,13,8,1,20,1,8,11,19,8,3,10,17,8,15,9,"P04,P08,P12,P14,P01,P07"
7et32hbx@outlook.com,15,2,20,20,6,9,18,12,0,15,19,7,12,19,10,"P03,P04,P11,P14,P07,P01"
