Email,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,Searches
w6tidrm1@yahoo.com,18,7,17,12,8,10,20,3,16,14,8,18,17,12,17,"P07,P01,P12,P03,P13,P07"
n5jzk5ss@yahoo.com,2,5,9,11,3,19,11,3,11,4,13,11,4,16,19,"P06,P15,P14,P11,P04,P07"
r79x568h@outlook.com,18,5,13,3,3,3,5,6,18,4,20,18,15,15,11,"P11,P01,P09,P12,P13,P14"
wug76fd4@outlook.com,9,4,1,19,3,11,19,18,18,17,11,4,9,4,18,"P04,P07,P08,P09,P15,P10"
t7i2iupl@connect.np.edu.sg,20,17,0,18,2,18,17,6,6,16,5,15,13,2,12,"P01,P04,P06,P02,P07,P03"
axtzl9p4@outlook.com,13,14,8,5,6,7,17,1,15,12,15,8,13,20,6,"P14,P07,P09,P11,P02,P01"
hqbmxrg0@connect.np.edu.sg,7,13,15,10,15,5,16,20,2,16,1,10,17,18,7,"P08,P14,P13,P07,P10,P03"
atrbhk7a@yahoo.com,20,19,4,1,14,20,7,2,7,9,0,0,9,0,3,"P01,P06,P02,P05,P10,P13"
dyj5o636@connect.np.edu.sg,7,10,0,11,20,7,6,4,4,10,20,16,13,11,1,"P05,P11,P12,P13,P04,P14"
zhifu6nr@outlook.com,0,1,5,10,16,12,4,18,5,5,19,14,10,17,18,"P11,P08,P15,P14,P05,P12"
izlodicp@gmail.com,19,19,10,5,7,3,4,4,1,6,4,0,2,20,14,"P14,P01,P02,P15,P03,P05"
0ve46nig@connect.np.edu.sg,20,10,14,17,15,0,11,15,1,5,11,2,12,5,2,"P01,P04,P05,P08,P03,P13"
wh0dlkjl@yahoo.com,9,19,15,18,14,14,11,2,20,6,0,15,5,14,3,"P09,P02,P04,P03,P12,P05"
li85fq91@outlook.com,0,1,5,17,6,2,8,12,14,10,17,11,17,3,3,"P04,P11,P13,P09,P08,P12"
otnlgq2k@gmail.com,19,20,3,1,1,1,5,10,16,12,1,20,1,7,1,"P02,P12,P01,P09,P10,P08"
9o6tvso0@outlook.com,12,7,12,12,3,4,8,6,16,6,3,14,3,4,17,"P15,P09,P12,P01,P03,P04"
zbx77dha@yahoo.com,16,6,1,12,16,11,11,1,1,15,6,4,16,19,20,"P15,P14,P01,P05,P13,P10"
4bgy3x8n@outlook.com,7,17,15,3,13,17,12,16,11,11,5,5,8,2,0,"P02,P06,P08,P03,P05,P07"
tnpzl77l@gmail.com,2,12,2,10,2,6,11,3,2,15,3,18,18,18,20,"P15,P12,P13,P14,P10,P02"
rq20hn44@gmail.com,16,0,1,10,2,3,4,4,12,6,5,18,4,1,5,"P12,P01,P09,P04,P06,P11"
c9tmbiw5@outlook.com,8,2,20,19,16,19,13,1,19,12,11,15,3,14,18,"P03,P04,P06,P09,P15,P05"
vrro2ntt@connect.np.edu.sg,11,18,3,17,11,20,13,1,12,14,12,7,2,4,12,"P06,P02,P04,P10,P07,P09"
mvhau5rz@yahoo.com,16,2,14,9,6,17,4,6,4,11,19,3,11,3,13,"P11,P06,P01,P03,P15,P10"
rhak3hga@outlook.com,12,14,19,4,8,5,2,7,5,3,17,11,8,1,2,"P03,P11,P02,P01,P12,P05"
tro4x4la@gmail.com,17,12,7,6,15,7,11,12,18,0,4,19,6,4,13,"P12,P09,P01,P05,P15,P02"
g9v94bw4@outlook.com,12,9,10,2,5,11,1,13,4,10,12,0,20,18,14,"P13,P14,P15,P08,P01,P11"
hake43hc@connect.np.edu.sg,15,2,12,0,5,20,3,7,16,11,6,17,13,4,20,"P06,P03,P12,P09,P01,P13"
s9gom9qr@outlook.com,18,5,4,7,15,18,9,20,19,16,20,18,6,6,1,"P08,P11,P09,P01,P06,P12"
z4i6r071@outlook.com,0,16,4,20,13,12,15,13,20,9,5,12,20,14,11,"P04,P09,P13,P02,P07,P14"
gsm8r5kx@outlook.com,17,3,11,11,13,16,16,11,4,14,3,16,19,9,19,"P13,P15,P01,P06,P07,P12"
yp96a07i@yahoo.com,6,19,8,3,7,15,10,5,16,3,3,1,20,16,14,"P13,P02,P09,P14,P06,P15"
115mqbmp@yahoo.com,14,6,11,4,10,14,17,2,4,12,15,17,14,9,11,"P07,P12,P11,P01,P06,P13"
vzj4d2af@yahoo.com,14,5,3,9,0,19,0,2,9,12,7,1,2,3,1,"P06,P01,P10,P04,P09,P11"
rd2piin8@connect.np.edu.sg,0,19,5,20,18,4,11,2,5,13,13,5,13,19,2,"P04,P02,P14,P05,P10,P11"
tm45fapb@gmail.com,13,18,20,13,17,10,18,4,6,10,9,11,15,12,8,"P03,P02,P07,P05,P13,P01"
quj9r57f@gmail.com,1,1,15,17,7,12,3,7,10,16,7,20,4,4,1,"P12,P04,P10,P03,P06,P09"
vsff3zpm@connect.np.edu.sg,19,20,9,12,18,16,15,0,2,10,10,11,2,10,4,"P02,P01,P05,P06,P07,P04"
otzampvx@connect.np.edu.sg,2,5,4,19,13,13,2,0,13,6,18,8,16,16,1,"P04,P11,P13,P14,P05,P06"
rnnf4h31@gmail.com,7,14,11,12,1,13,4,8,19,17,3,5,5,9,18,"P09,P15,P10,P02,P06,P04"
4jl5b794@gmail.com,6,16,4,10,8,8,20,1,11,6,20,2,3,10,13,"P07,P11,P02,P15,P09,P04"
tv9wjgyc@gmail.com,7,6,8,8,14,7,7,9,0,10,3,18,19,20,18,"P14,P13,P12,P15,P05,P10"
hpb0ewd3@connect.np.edu.sg,9,0,7,8,7,6,10,17,5,2,1,17,20,12,6,"P13,P08,P12,P14,P07,P01"
6nawdf98@connect.np.edu.sg,12,20,6,11,16,2,9,14,16,7,4,5,4,14,15,"P02,P05,P09,P15,P08,P14"
2g2o1t2e@outlook.com,4,13,0,4,10,7,11,5,9,1,9,13,10,7,7,"P02,P12,P07,P05,P13,P09"
6hjekiyj@outlook.com,5,1,9,12,17,13,17,14,1,16,1,16,3,3,12,"P05,P07,P10,P12,P08,P06"
g10zxe2k@yahoo.com,8,7,0,16,13,6,7,15,20,0,18,1,14,4,10,"P09,P11,P04,P08,P13,P05"
647mc2xd@yahoo.com,17,11,4,20,18,15,7,17,20,6,9,14,16,7,6,"P04,P09,P05,P01,P08,P13"
g35fph3l@connect.np.edu.sg,2,2,16,14,18,12,17,20,1,9,12,7,10,20,0,"P08,P14,P05,P07,P03,P04"
d0mnrrao@connect.np.edu.sg,9,7,16,8,11,2,5,14,11,17,13,15,19,13,20,"P15,P13,P10,P03,P13,P08"
plil8tcd@yahoo.com,12,15,5,19,3,6,6,11,19,8,15,10,2,14,16,"P04,P09,P15,P02,P11,P14"
5t4qohvn@outlook.com,3,9,17,19,5,16,17,19,19,10,18,15,13,16,1,"P04,P15,P09,P11,P03,P07"
aobtykqt@outlook.com,17,2,16,9,15,5,10,17,2,11,5,3,7,15,14,"P01,P08,P03,P05,P14,P15"
2xty5r62@connect.np.edu.sg,3,5,3,11,3,20,20,17,6,4,15,11,2,3,12,"P06,P07,P03,P11,P15,P04"
lxmsp1gq@outlook.com,15,4,19,16,3,13,2,2,17,12,2,19,20,13,19,"P13,P03,P12,P15,P09,P04"
lxly6wld@outlook.com,8,16,10,20,13,14,3,0,16,20,7,17,15,2,7,"P04,P10,P12,P02,P09,P13"
25pk08h9@gmail.com,14,2,0,16,11,12,12,6,19,8,3,13,8,4,1,"P09,P04,P01,P09,P06,P07"
tfnye3rg@connect.np.edu.sg,4,6,13,19,13,20,13,14,17,5,11,2,11,12,17,"P06,P04,P09,P15,P08,P13"
9d0qfk5h@yahoo.com,13,19,6,0,18,18,15,3,15,13,7,8,11,15,17,"P02,P05,P06,P15,P07,P09"
ydmcpl4h@connect.np.edu.sg,4,14,5,12,4,11,8,20,12,11,18,20,0,20,12,"P08,P12,P14,P11,P02,P04"
kobtouzy@gmail.com,10,14,14,10,5,5,8,6,0,1,9,13,16,12,11,"P13,P02,P03,P12,P14,P15"
vtmphzd7@gmail.com,17,0,3,19,11,18,3,6,7,15,11,14,18,2,9,"P04,P06,P13,P01,P10,P12"
ozjf60pj@connect.np.edu.sg,9,1,5,20,20,13,0,6,10,13,11,15,14,13,18,"P04,P05,P15,P12,P13,P06"
30ahfi6m@connect.np.edu.sg,20,12,5,9,17,15,20,20,20,3,17,11,6,0,15,"P08,P07,P08,P09,P05,P11"
opksbf5t@connect.np.edu.sg,2,1,2,2,18,1,4,10,17,20,5,12,19,3,7,"P10,P13,P05,P09,P12,P08"
9txtwe4w@gmail.com,12,11,18,9,9,8,2,9,1,10,7,0,19,13,14,"P13,P03,P15,P14,P01,P02"
7ozrxc2m@outlook.com,2,8,5,17,19,3,15,5,4,11,10,7,4,17,19,"P05,P15,P04,P14,P07,P10"
abtjy0iu@connect.np.edu.sg,16,13,0,11,9,9,18,20,6,15,0,20,12,16,1,"P08,P12,P07,P01,P14,P10"
56u5danm@yahoo.com,7,11,18,3,7,20,1,14,19,4,12,3,16,8,4,"P06,P09,P03,P13,P08,P11"
rekjwpzc@outlook.com,17,18,6,20,8,9,0,7,11,15,9,14,16,4,19,"P04,P15,P02,P01,P13,P10"
47pawbz8@outlook.com,20,3,9,4,13,11,20,17,4,7,11,5,4,2,6,"P01,P07,P08,P05,P06,P11"
zlbxktes@yahoo.com,15,8,11,18,7,20,8,10,20,6,1,19,13,8,7,"P06,P09,P12,P04,P01,P13"
j5pf8dml@connect.np.edu.sg,3,16,13,7,4,14,10,7,4,5,16,15,13,2,7,"P02,P11,P12,P06,P03,P13"
uwmmonmo@outlook.com,0,15,14,19,2,16,3,8,5,6,15,4,12,18,10,"P04,P14,P06,P02,P11,P03"
jz0nqgdj@yahoo.com,14,17,20,1,12,9,12,10,7,2,13,13,16,0,9,"P03,P02,P13,P01,P11,P12"
s1jkt6cl@gmail.com,11,19,14,7,19,2,5,17,20,8,3,0,0,3,4,"P09,P02,P05,P08,P03,P01"
l515hemx@gmail.com,1,18,6,20,8,13,11,4,11,16,2,18,11,10,15,"P04,P02,P12,P10,P15,P06"
pokvrsoc@connect.np.edu.sg,13,5,8,15,7,6,4,15,10,10,4,11,14,15,19,"P15,P04,P08,P14,P13,P01"
mahf4kec@yahoo.com,11,11,16,10,17,18,10,15,10,12,10,6,9,15,15,"P06,P05,P03,P08,P14,P15"
qtan7hjx@gmail.com,1,20,9,17,18,15,7,6,5,4,10,5,17,19,3,"P02,P14,P05,P04,P13,P06"
yda7qdq3@gmail.com,0,19,7,18,13,12,10,3,7,9,9,9,16,0,19,"P02,P15,P04,P13,P05,P06"
osfcv96w@connect.np.edu.sg,2,17,4,12,3,16,13,17,3,7,13,12,20,4,7,"P13,P02,P08,P06,P07,P11"
3jo1jffj@yahoo.com,7,16,2,20,16,10,13,2,13,18,12,3,6,9,18,"P04,P10,P15,P02,P05,P07"
wzn1hjwc@gmail.com,8,0,11,20,1,17,17,5,17,6,12,15,0,12,4,"P04,P06,P07,P09,P12,P11"
l33a39nt@gmail.com,20,12,13,10,12,9,5,15,11,5,16,18,13,3,20,"P01,P15,P12,P11,P08,P03"
awrr2fza@gmail.com,6,4,6,14,10,17,7,2,14,13,7,7,11,18,1,"P14,P06,P04,P09,P10,P13"
rmezxdqj@connect.np.edu.sg,8,9,13,12,6,8,11,15,5,9,6,12,3,6,6,"P08,P03,P04,P12,P07,P12"
023ltqts@gmail.com,5,16,4,12,18,20,18,8,2,17,6,3,8,5,5,"P06,P05,P07,P10,P02,P04"
wyq9kvpz@connect.np.edu.sg,8,5,0,2,14,1,12,20,4,17,12,11,15,11,11,"P08,P10,P13,P05,P07,P11"
ioq6c9o5@outlook.com,9,12,1,8,16,4,7,1,4,17,17,10,5,18,14,"P14,P10,P11,P05,P15,P14"
j6n3do1m@outlook.com,2,17,1,15,10,8,9,18,11,4,9,15,20,11,14,"P13,P08,P02,P04,P12,P15"
88qb0dpr@yahoo.com,8,6,14,18,1,7,2,3,2,10,6,11,16,20,19,"P14,P15,P04,P13,P03,P12"
sn018mvx@gmail.com,5,16,19,13,9,16,0,4,0,16,16,3,8,11,5,"P03,P02,P06,P10,P11,P04"
krjo22p8@outlook.com,19,0,18,2,20,6,12,17,4,12,5,0,0,7,2,"P05,P01,P03,P08,P07,P10"
ojbmwc0y@gmail.com,6,10,1,6,15,11,17,9,10,0,4,7,18,5,11,"P13,P01,P05,P06,P15,P02"
jl2t8gad@gmail.com,4,6,5,5,14,0,20,19,2,15,3,0,8,17,20,"P07,P15,P08,P14,P10,P05"
hqqlh4b6@connect.np.edu.sg,11,17,14,19,7,7,3,12,12,17,8,14,11,20,16,"P14,P04,P02,P10,P15,P03"
03qv4t1t@outlook.com,17,6,12,5,14,7,15,14,13,15,3,2,17,4,10,"P01,P13,P06,P10,P05,P08"
ds51vfzj@yahoo.com,19,18,18,2,6,16,4,3,18,10,14,9,20,16,3,"P13,P01,P02,P03,P09,P06"
46kbz7pn@gmail.com,8,20,11,19,11,14,18,13,1,3,14,17,8,2,1,"P02,P04,P07,P12,P06,P11"
jo4ry066@gmail.com,0,14,16,12,2,19,3,15,2,14,2,17,4,10,7,"P06,P12,P03,P08,P02,P10"
j4659xv4@connect.np.edu.sg,13,16,11,19,20,6,3,15,10,0,4,16,9,12,6,"P05,P04,P02,P12,P08,P01"
epfx03jm@gmail.com,3,4,20,0,13,20,4,13,20,3,17,4,15,2,15,"P03,P06,P09,P11,P13,P15"
7tu6llz1@connect.np.edu.sg,16,12,16,17,4,6,1,19,20,20,14,5,9,7,2,"P04,P10,P08,P04,P01,P03"
cegc2geg@yahoo.com,3,13,14,5,6,1,14,7,5,15,3,0,4,1,13,"P10,P03,P07,P02,P15,P08"
n9wn0gqr@connect.np.edu.sg,15,7,13,10,3,16,13,1,13,19,12,15,15,9,11,"P10,P07,P01,P12,P13,P03"
n37b0ylp@connect.np.edu.sg,13,4,2,8,13,6,20,14,10,10,13,20,11,16,5,"P07,P12,P14,P08,P01,P05"
e3u5mw4o@gmail.com,8,8,19,3,18,12,11,1,13,18,18,8,9,16,4,"P03,P05,P10,P11,P14,P09"
g4ubyky0@outlook.com,13,3,9,18,20,6,11,9,12,15,1,14,0,16,2,"P05,P04,P14,P10,P12,P01"
ys28dvzx@yahoo.com,14,17,16,18,9,5,4,17,15,14,13,20,19,12,5,"P12,P13,P04,P02,P08,P03"
yppb7gl8@yahoo.com,6,4,7,5,16,15,6,10,3,6,15,11,11,9,4,"P05,P06,P11,P12,P13,P08"
wk2bqrwo@connect.np.edu.sg,0,9,8,12,17,8,0,8,18,9,6,5,11,2,9,"P09,P05,P04,P13,P02,P10"
icmeozro@outlook.com,10,9,9,13,5,5,1,5,18,11,13,8,17,3,3,"P09,P13,P04,P11,P10,P01"
2kuehnav@yahoo.com,9,15,7,10,5,5,18,17,14,12,9,7,8,5,13,"P07,P08,P02,P09,P15,P10"
oo7g3k99@gmail.com,11,14,4,17,1,4,4,5,9,3,17,16,0,19,13,"P14,P04,P11,P12,P02,P15"
q8jadctq@outlook.com,15,19,13,11,0,16,9,5,11,10,2,8,7,1,13,"P02,P06,P01,P03,P15,P04"
n4z84a46@outlook.com,0,3,5,1,12,6,7,11,13,1,10,0,16,4,15,"P13,P15,P09,P05,P08,P11"
wjxz6xbw@yahoo.com,4,14,16,2,4,2,7,3,8,6,13,8,11,4,18,"P15,P03,P02,P11,P13,P09"
jx08gvyh@gmail.com,3,6,16,20,10,9,19,16,16,7,12,5,19,20,0,"P04,P14,P07,P13,P03,P08"
0g6cl13m@yahoo.com,17,16,3,4,11,9,0,4,2,16,15,14,14,11,1,"P01,P02,P10,P11,P03,P13"
smrxohiv@outlook.com,18,4,17,18,18,1,7,6,16,3,13,17,16,10,5,"P01,P04,P05,P03,P12,P09"
oj0pyc95@yahoo.com,2,10,1,20,11,8,15,1,15,1,13,1,13,19,15,"P04,P14,P05,P09,P15,P11"
trpiyaon@yahoo.com,14,4,12,10,3,4,8,0,18,13,3,0,20,5,11,"P13,P09,P01,P08,P03,P15"
m967yviq@yahoo.com,5,1,11,15,3,0,18,18,11,11,16,6,3,9,3,"P07,P08,P11,P04,P03,P09"
qr370im5@connect.np.edu.sg,18,15,3,3,11,20,8,6,11,8,2,12,10,13,13,"P06,P01,P02,P14,P15,P12"
r9tw0jo9@connect.np.edu.sg,18,17,5,19,14,11,8,18,16,12,1,0,1,7,11,"P04,P01,P08,P02,P09,P05"
y198hvbe@yahoo.com,14,4,4,0,18,15,15,6,18,20,4,9,10,2,13,"P10,P05,P09,P06,P07,P01"
flucci42@yahoo.com,6,5,7,19,12,15,5,2,1,6,5,14,14,1,0,"P04,P06,P12,P13,P05,P03"
9tkg5o3g@connect.np.edu.sg,10,19,9,20,8,18,1,8,13,9,1,18,9,15,19,"P04,P02,P15,P06,P12,P14"
iggi3hv1@outlook.com,8,16,6,7,19,18,10,14,12,14,9,2,2,0,2,"P05,P06,P02,P08,P10,P09"
0w0x03ms@gmail.com,8,2,15,5,15,7,18,8,15,5,17,16,0,14,3,"P07,P11,P07,P03,P05,P09"
wah3uf7e@gmail.com,15,7,5,8,6,19,16,7,13,9,16,8,1,2,13,"P06,P07,P11,P01,P09,P15"
1ti8gk7n@gmail.com,9,18,10,18,1,12,0,0,15,2,0,17,11,20,17,"P14,P02,P04,P12,P15,P09"
5adte9gq@outlook.com,17,4,8,12,19,5,1,8,12,10,14,11,14,3,8,"P05,P01,P11,P13,P04,P01"
hr48gqv7@connect.np.edu.sg,13,18,17,2,9,8,5,1,8,4,9,17,4,20,8,"P14,P02,P03,P12,P01,P05"
oryemqjm@yahoo.com,18,2,1,18,16,9,20,7,13,16,5,15,11,5,18,"P07,P01,P04,P15,P05,P10"
6x5ixkdx@gmail.com,19,2,1,9,17,16,0,9,9,16,14,17,1,12,13,"P01,P05,P12,P06,P10,P11"
n4zlkae4@yahoo.com,15,11,16,14,4,15,16,4,1,9,17,17,9,5,11,"P11,P12,P03,P07,P01,P06"
uamn3qid@yahoo.com,6,17,13,18,15,8,6,12,16,12,12,1,12,20,3,"P14,P04,P02,P09,P11,P03"
97pnqu2v@gmail.com,8,18,1,9,16,7,16,1,14,11,6,19,3,7,18,"P12,P02,P15,P05,P07,P09"
0mcarze9@gmail.com,20,18,5,13,7,1,12,9,3,8,2,14,3,12,16,"P01,P02,P15,P12,P04,P07"
c8q4ixox@connect.np.edu.sg,10,14,13,10,5,20,16,9,14,10,13,3,16,12,15,"P06,P07,P13,P15,P02,P09"
n27sufha@outlook.com,7,11,13,5,6,3,4,14,2,10,11,6,16,9,18,"P15,P13,P08,P03,P02,P11"
nnnhczhz@connect.np.edu.sg,11,8,18,8,3,5,4,3,20,20,1,18,13,4,2,"P05,P10,P03,P12,P13,P01"
pnqj0rp8@yahoo.com,5,5,4,6,16,4,14,11,15,16,10,7,17,16,5,"P13,P05,P10,P14,P09,P07"
t177k792@yahoo.com,14,17,18,13,0,7,13,3,16,9,8,6,14,14,19,"P15,P03,P02,P09,P01,P13"
v40u84jp@connect.np.edu.sg,17,5,7,5,1,7,19,5,10,2,12,1,4,9,11,"P07,P01,P11,P15,P09,P14"
f5tlecu2@connect.np.edu.sg,18,19,11,20,17,12,16,1,4,0,8,15,14,6,1,"P04,P02,P01,P05,P07,P12"
m7t6wyo4@yahoo.com,1,15,10,8,14,16,11,10,4,7,0,3,6,8,1,"P06,P02,P05,P07,P03,P08"
l3aegwcb@yahoo.com,12,4,8,16,11,6,16,17,5,9,10,11,12,14,18,"P15,P08,P04,P07,P14,P01"
x0lskjrf@yahoo.com,7,15,4,18,1,14,0,16,3,7,1,18,0,14,6,"P04,P12,P08,P02,P06,P14"
t30o7499@outlook.com,0,15,14,16,0,12,16,7,14,11,5,17,9,4,13,"P12,P04,P07,P02,P03,P09"
fz3tstph@connect.np.edu.sg,10,3,0,13,2,13,19,15,9,4,20,10,3,2,9,"P11,P07,P08,P04,P06,P01"
o1ykasup@gmail.com,7,18,5,20,10,10,17,16,11,18,2,17,10,10,16,"P04,P02,P10,P07,P12,P08"
k5rlqv2k@gmail.com,1,19,18,7,12,1,6,2,17,9,2,4,1,12,8,"P02,P03,P09,P05,P14,P10"
435bvjf4@gmail.com,10,10,6,20,8,19,14,0,6,13,15,10,14,9,12,"P04,P06,P11,P07,P13,P03"
eqf8u6la@connect.np.edu.sg,3,4,6,11,1,1,16,2,12,2,16,20,10,16,9,"P12,P07,P11,P14,P09,P04"
qcm1mrld@gmail.com,20,0,15,6,9,0,19,9,12,1,16,15,13,13,3,"P01,P07,P11,P03,P12,P13"
pp8ka98d@gmail.com,14,19,14,4,7,16,19,17,19,5,4,7,3,2,11,"P02,P07,P09,P08,P06,P01"
fq7lr2ll@connect.np.edu.sg,4,8,19,18,15,12,1,15,9,14,2,20,1,17,5,"P12,P03,P04,P14,P05,P08"
b0h7b9xu@connect.np.edu.sg,12,4,8,1,14,6,2,15,11,3,3,19,16,0,6,"P12,P13,P08,P05,P01,P09"
qyfpitts@yahoo.com,1,1,2,7,12,9,10,20,3,17,5,19,15,16,1,"P08,P12,P10,P14,P13,P09"
5zjqh0kk@outlook.com,11,5,14,20,6,1,8,11,4,8,7,7,15,0,16,"P04,P15,P13,P03,P01,P08"
1jgowftn@connect.np.edu.sg,16,7,9,6,19,1,7,16,7,0,3,1,9,18,11,"P05,P14,P01,P08,P15,P03"
2r2oewdh@outlook.com,3,16,17,18,18,20,1,16,16,7,14,16,11,8,14,"P06,P04,P05,P03,P02,P08"
bdc1i3e4@gmail.com,8,14,10,0,13,16,15,7,10,17,1,14,17,12,18,"P15,P10,P13,P06,P07,P02"
e433o41c@connect.np.edu.sg,13,3,17,6,6,14,1,20,12,19,10,10,9,11,4,"P08,P10,P03,P06,P01,P09"
08lucdtq@gmail.com,13,18,8,5,2,11,0,7,15,9,11,11,15,0,16,"P02,P15,P09,P13,P01,P06"
qe4os0o4@yahoo.com,2,0,5,3,0,20,12,9,4,16,10,13,17,11,5,"P06,P13,P10,P12,P07,P14"
qw7yzvtr@yahoo.com,12,4,6,13,18,4,2,0,14,2,7,0,3,1,5,"P05,P09,P04,P01,P11,P03"
r7gb8ils@gmail.com,7,6,18,11,6,5,8,17,8,15,7,4,16,18,9,"P03,P14,P08,P13,P10,P04"
2smz85e1@connect.np.edu.sg,2,11,1,14,18,9,1,16,11,20,12,9,7,6,0,"P10,P05,P08,P04,P13,P02"
v49e4qoo@gmail.com,19,17,0,15,9,13,4,7,2,10,9,17,13,5,5,"P01,P02,P12,P04,P06,P13"
aoiomwiy@outlook.com,13,19,6,7,2,18,13,18,17,3,16,19,6,3,11,"P02,P12,P06,P08,P09,P11"
02z6e962@yahoo.com,6,0,17,20,15,19,1,7,18,19,0,4,12,10,8,"P04,P06,P10,P09,P03,P05"
y9z97s4q@connect.np.edu.sg,11,15,13,19,6,7,3,3,18,5,20,11,7,19,6,"P11,P04,P14,P09,P02,P03"
797p1sai@yahoo.com,10,10,18,8,13,10,12,1,8,8,12,19,12,8,17,"P12,P03,P15,P05,P07,P11"
6mxlnz84@connect.np.edu.sg,0,18,12,5,12,8,13,8,0,11,10,14,7,11,3,"P02,P12,P07,P03,P05,P10"
dddznhj0@connect.np.edu.sg,8,7,1,15,0,0,16,5,13,4,2,18,16,5,17,"P12,P15,P15,P13,P04,P09"
j7vgbvsk@outlook.com,17,11,20,4,3,5,0,8,20,17,7,19,15,1,11,"P03,P09,P12,P01,P11,P13"
fp2ax6km@connect.np.edu.sg,18,11,14,1,4,11,19,11,9,20,5,15,9,2,5,"P10,P07,P01,P12,P03,P02"
dq1s4ukw@yahoo.com,1,15,9,20,5,3,2,17,8,3,10,2,18,5,9,"P04,P13,P08,P02,P11,P03"
bctqfr1h@connect.np.edu.sg,1,10,9,9,10,11,12,9,10,4,15,11,5,12,20,"P15,P11,P07,P14,P06,P12"
n98szuoe@connect.np.edu.sg,3,12,13,3,15,8,8,1,4,0,14,0,14,1,14,"P05,P11,P13,P15,P03,P02"
zoz1jif7@gmail.com,14,19,3,7,14,13,7,7,18,11,18,16,1,16,6,"P02,P09,P11,P12,P14,P01"
e0on1826@outlook.com,0,17,3,14,10,9,18,15,7,7,2,0,4,3,20,"P15,P07,P03,P08,P04,P05"
xjz0n7i3@connect.np.edu.sg,0,14,10,20,16,6,8,14,6,1,5,16,3,4,14,"P04,P05,P12,P02,P08,P15"
rua6tbpm@outlook.com,9,6,19,14,18,8,15,0,3,5,12,1,4,7,20,"P15,P03,P05,P07,P04,P11"
lnvs66rq@connect.np.edu.sg,16,18,0,8,16,11,15,1,12,6,5,8,4,5,11,"P02,P01,P13,P07,P09,P06"
2kvc3i07@connect.np.edu.sg,13,6,18,13,13,13,5,14,3,10,5,6,4,16,3,"P03,P14,P08,P01,P04,P05"
j2pokxep@yahoo.com,16,18,15,15,12,5,3,14,19,15,1,15,0,13,9,"P09,P02,P01,P03,P04,P10"
z79q0mqy@gmail.com,8,8,8,10,7,9,16,8,14,15,0,15,19,8,9,"P13,P07,P10,P12,P09,P04"
wewtpcw7@yahoo.com,15,14,9,19,1,19,17,18,9,11,14,15,20,4,5,"P13,P04,P06,P08,P07,P01"
51lrbsm1@gmail.com,12,4,10,10,5,20,20,5,19,14,6,14,16,4,7,"P06,P07,P09,P13,P10,P12"
xwm0qykf@yahoo.com,17,17,13,8,12,15,11,16,6,5,2,0,12,9,9,"P01,P02,P08,P06,P03,P05"
7y0gn1qb@yahoo.com,2,19,19,9,4,1,7,7,8,13,19,17,14,10,4,"P02,P03,P11,P12,P13,P10"
on5iexu5@outlook.com,19,13,14,19,20,18,18,3,19,4,2,16,19,7,6,"P05,P01,P04,P09,P13,P06"
b8iwzty7@gmail.com,11,16,0,17,19,14,19,14,8,18,16,7,0,6,11,"P05,P07,P10,P04,P02,P11"
o506fw7s@gmail.com,11,5,5,13,13,12,16,1,12,0,0,19,1,7,20,"P15,P12,P07,P04,P05,P06"
fd8s32yy@yahoo.com,6,7,18,18,12,17,4,19,12,6,1,0,11,1,13,"P08,P03,P04,P06,P15,P05"
7etvs3of@outlook.com,16,16,17,16,12,1,1,6,0,1,14,6,4,12,18,"P15,P03,P01,P02,P04,P11"
3u0m5pwo@yahoo.com,2,11,5,9,6,17,8,5,15,16,6,12,4,13,8,"P06,P10,P09,P14,P04,P02"
s8weblvy@gmail.com,2,8,1,13,19,13,7,1,6,7,0,6,9,9,17,"P05,P15,P04,P06,P13,P14"
hxbclxu4@connect.np.edu.sg,10,2,5,16,6,11,14,3,15,5,19,9,10,0,1,"P11,P04,P09,P07,P06,P01"
quwagwmw@outlook.com,16,2,19,18,2,1,5,2,0,18,18,15,0,6,13,"P03,P04,P08,P11,P01,P12"
e2ndmrcz@connect.np.edu.sg,15,5,4,5,3,2,2,18,19,0,20,17,18,14,9,"P11,P09,P08,P13,P12,P01"
tlnmcluz@connect.np.edu.sg,1,1,2,19,19,15,19,10,16,7,4,16,15,17,7,"P04,P05,P07,P14,P09,P12"
x9lwy7pc@outlook.com,3,7,13,5,11,2,6,4,0,12,2,13,11,3,14,"P15,P03,P12,P03,P05,P13"
liojb37v@outlook.com,17,6,5,2,19,19,18,2,20,13,10,6,10,13,17,"P09,P05,P06,P07,P01,P15"
k47zy9qy@gmail.com,15,10,17,9,0,1,16,1,5,1,14,3,15,16,17,"P03,P15,P07,P14,P01,P13"
sqwubw06@yahoo.com,0,4,6,11,20,7,18,17,11,18,3,19,2,15,14,"P05,P12,P07,P10,P08,P05"
n6fm55ed@connect.np.edu.sg,15,8,8,5,0,8,6,18,18,17,14,14,4,6,6,"P08,P09,P10,P01,P11,P12"
7g5sq6uj@outlook.com,12,12,20,8,6,4,10,18,14,6,18,15,20,6,2,"P03,P13,P08,P11,P12,P09"
2vhr4q91@connect.np.edu.sg,10,16,5,14,5,7,11,13,0,0,1,7,19,0,0,"P13,P02,P04,P08,P07,P01"
